share,change,dollarAmount,insiderPortfolioChange,zeroDay,oneDay,sevenDay,fourteenDay,thirtyDay
7306,-300,-165549.0,-0.03944254535892716,137.14500427246094,1,0,0,1
7606,-406,-223494.88,-0.05067398901647529,137.14500427246094,1,0,0,1
8012,-1748,-961260.1599999999,-0.1790983606557377,137.14500427246094,1,0,0,1
9760,-1196,-656305.0,-0.10916392844103688,137.14500427246094,1,0,0,1
10956,-300,-164286.0,-0.026652452025586353,137.14500427246094,1,0,0,1
11256,-100,-54604.0,-0.008805917576611482,137.14500427246094,1,0,0,1
11356,4750,68780.0,0.7190432939751741,137.14500427246094,1,0,0,1
10219,-356,-188226.1,-0.03366430260047281,133.44000244140625,0,0,0,1
1260004,-1100,-600039.0,-0.0008722516144584428,131.13499450683594,1,1,1,1
1261104,-1600,-871312.0000000001,-0.0012671219858335762,131.13499450683594,1,1,1,1
1262704,-3945,-2144186.4,-0.003114517123528302,131.13499450683594,1,1,1,1
1266649,-2500,-1356200.0,-0.0019698238741077683,131.13499450683594,1,1,1,1
1269149,-900,-487305.00000000006,-0.0007086340763230396,131.13499450683594,1,1,1,1
1270049,-2808,-1517162.4,-0.002206060853654417,131.13499450683594,1,1,1,1
1272857,-3648,-1967111.04,-0.0028578031421733563,131.13499450683594,1,1,1,1
1276505,-1878,-1010852.28,-0.0014690433148751196,131.13499450683594,1,1,1,1
1278383,-3615,-1942122.6,-0.002819817191602483,131.13499450683594,1,1,1,1
1281998,-3800,-2037826.0,-0.002955363128578517,131.13499450683594,1,1,1,1
1285798,-3143,-1682322.18,-0.0024384358942728954,131.13499450683594,1,1,1,1
1288941,-2738,-1462502.7,-0.002119721695560584,131.13499450683594,1,1,1,1
1291679,-3838,-2046575.12,-0.002962523841833029,131.13499450683594,1,1,1,1
1295517,-2401,-1278028.2899999998,-0.001849885740085275,131.13499450683594,1,1,1,1
1297918,-600,-318666.0,-0.00046206521588456993,131.13499450683594,1,1,1,1
1298518,-1100,-582692.0,-0.0008464025582902053,131.13499450683594,1,1,1,1
1299618,-1600,-845936.0,-0.00122961717406307,131.13499450683594,1,1,1,1
1301218,-1267,-668405.85,-0.0009727559242524866,131.13499450683594,1,1,1,1
1302485,-7378,-3885697.48,-0.0056326501321130535,131.13499450683594,1,1,1,1
1309863,-13596,-7146873.359999999,-0.010273079861181948,131.13499450683594,1,1,1,1
1323459,-16701,-8764517.79,-0.012461944842406876,131.13499450683594,1,1,1,1
1340160,-9565,-5010720.9,-0.007086628757709904,131.13499450683594,1,1,1,1
1349725,-3318,-1733787.72,-0.0024522502241244365,131.13499450683594,1,1,1,1
1353043,-2300,-1199887.0000000002,-0.0016969874046643544,131.13499450683594,1,1,1,1
1355343,-2900,-1509682.0000000002,-0.00213511131660535,131.13499450683594,1,1,1,1
1358243,-1761,-914557.7400000001,-0.0012948491327966682,131.13499450683594,1,1,1,1
1360004,100000,1762000.0,0.07936482741324631,131.13499450683594,1,1,1,1
212,100,486000.0,0.8928571428571429,4878.419921875,0,1,1,1
400,-1000,-5143210.0,-0.7142857142857143,5139.27001953125,0,0,0,0
1400,1000,1094220.0,2.5,5139.27001953125,0,0,0,0
826,-300,-1578000.0,-0.2664298401420959,5227.419921875,1,1,0,0
1126,300,241440.0,0.36319612590799033,5227.419921875,1,1,0,0
826,-92,-483920.0,-0.10021786492374728,5222.60009765625,1,0,0,0
918,92,74041.59999999999,0.11138014527845036,5222.60009765625,1,0,0,0
302,-127,-571788.29,-0.29603729603729606,4530.0,0,1,1,1
826,-1000,-4520000.0,-0.547645125958379,4530.0,0,1,1,1
1826,1000,804800.0,1.2106537530266344,4530.0,0,1,1,1
112,-463,-2083500.0,-0.8052173913043478,4530.0,0,1,1,1
575,550,1064233.5,22.0,4530.0,0,1,1,1
2335,-273,-54572.700000000004,-0.10467791411042945,200.86000061035156,1,1,1,1
141114,-2928,-585307.2000000001,-0.020327404507018785,200.86000061035156,1,1,1,1
5472,-258,-51574.200000000004,-0.04502617801047121,200.86000061035156,1,1,1,1
30264,-1082,-216291.80000000002,-0.034517960824347604,200.86000061035156,1,1,1,1
43813,-688,-137531.2,-0.015460326734230692,200.86000061035156,1,1,1,1
1916,-259,-50802.85,-0.11908045977011494,192.41000366210938,1,1,1,1
138361,-4254,-834422.1,-0.029828559408196894,192.41000366210938,1,1,1,1
5075,-458,-89836.7,-0.08277607084764142,192.41000366210938,1,1,1,1
29161,-929,-182223.35,-0.030874044533067465,192.41000366210938,1,1,1,1
42753,-650,-127497.5,-0.014975923323272584,192.41000366210938,1,1,1,1
12448,-1000,-211320.0,-0.074360499702558,213.02999877929688,0,1,0,0
134359,-25878,-5822550.0,-0.16149828067175495,226.50999450683594,1,0,0,0
0,-14966,-3384939.5398,-1.0,226.50999450683594,1,0,0,0
61438,-4372,-989962.0156,-0.06643367269411944,226.50999450683594,1,0,0,0
65810,-122973,-27668925.0,-0.6513986958571482,226.50999450683594,1,0,0,0
20240,-2500,-526931.25,-0.10993843447669305,210.6300048828125,1,1,1,0
14707,-10000,-2179500.0,-0.4047435949326102,217.25999450683594,1,0,1,0
4370,-5300,-1153174.0,-0.5480868665977249,217.25999450683594,1,0,1,0
28214,-3690,-800730.0,-0.11565947843530591,217.11000061035156,1,0,1,0
31904,-7976,-1719463.6872,-0.2,217.11000061035156,1,0,1,0
41752,-4916,-1040668.5316,-0.10533984743293048,213.75,1,0,1,0
9670,-4422,-912656.58,-0.31379506102753335,208.97999572753906,1,1,0,1
39880,-35358,-7297537.619999999,-0.46994869613759005,208.97999572753906,1,1,0,1
160237,-105153,-21702527.669999998,-0.396220656392479,208.97999572753906,1,1,0,1
46668,-24092,-4972347.88,-0.34047484454494065,208.97999572753906,1,1,0,1
188783,-40715,-8403168.85,-0.17740895345493207,208.97999572753906,1,1,0,1
2721,-150,-29137.5,-0.0522466039707419,198.5800018310547,1,1,1,1
61310,-1342,-260683.5,-0.021419906786694757,198.5800018310547,1,1,1,1
2437,-643,-126253.05,-0.20876623376623377,198.16000366210938,0,1,1,1
3809,-3734,-733170.9,-0.49502850324804454,198.16000366210938,0,1,1,1
60049,-11105,-2180466.75,-0.15606993282176687,198.16000366210938,0,1,1,1
9536,-2544,-499514.39999999997,-0.21059602649006623,198.16000366210938,0,1,1,1
122355,-4300,-844305.0,-0.03395049544036951,198.16000366210938,0,1,1,1
1646,-744,-152341.44,-0.3112970711297071,206.13999938964844,1,0,0,0
8904,-744,-152341.44,-0.07711442786069651,206.13999938964844,1,0,0,0
24707,-744,-152341.44,-0.029232643118148598,206.13999938964844,1,0,0,0
3623,-521,-106679.95999999999,-0.12572393822393824,206.13999938964844,1,0,0,0
1641,-744,-152341.44,-0.3119496855345912,206.13999938964844,1,0,0,0
5792,-744,-152341.44,-0.11383108935128519,206.13999938964844,1,0,0,0
15192,-744,-152341.44,-0.046686746987951805,206.13999938964844,1,0,0,0
888,2,423.5142,0.002257336343115124,212.91000366210938,0,0,0,0
2545,-3725,-762392.025,-0.5940988835725678,198.58999633789062,1,0,1,0
6270,-3395,-698826.8,-0.3512674599068805,208.33999633789062,0,0,1,0
9665,7120,417659.19999999995,2.7976424361493124,208.33999633789062,0,0,1,0
2545,-28033,-5738803.6280000005,-0.9167702269605599,202.77999877929688,1,0,1,0
23949,-5001,-999699.9,-0.1727461139896373,199.91000366210938,1,0,1,1
28950,-9999,-1979802.0,-0.2567203265809135,199.91000366210938,1,0,1,1
5615,-2697,-526157.73,-0.3244706448508181,194.38999938964844,1,0,0,0
49603,-13232,-2543322.72,-0.21058327365321874,194.0,1,0,0,1
62835,-22654,-4366739.732,-0.2649931570143527,194.0,1,0,0,1
85489,26067,1902891.0,0.438675911278651,194.0,1,0,0,1
59422,9819,630183.42,0.1979517367901135,194.0,1,0,0,1
1211,-1900,-347758.9,-0.6107360977177756,181.99000549316406,1,1,1,1
886,1,168.57,0.0011299435028248588,168.72000122070312,1,1,0,1
72724,-4800,-3118848.0,-0.06191630978793664,649.760009765625,1,0,1,1
100625,-76,-49398.48,-0.0007547094864996376,648.97998046875,1,1,1,1
1519,-320,-207350.40000000002,-0.17400761283306146,647.969970703125,0,0,0,1
5819,-7534,-4875830.0112,-0.564217778776305,647.969970703125,0,0,0,1
13353,7534,996672.86,1.2947241794122701,647.969970703125,0,0,0,1
5819,-8511,-5472591.7242,-0.5939288206559665,643.4500122070312,1,1,0,1
14330,8511,1125920.19,1.462622443718852,643.4500122070312,1,1,0,1
18324,-7500,-4834250.25,-0.2904275092936803,643.4500122070312,1,1,0,1
25824,7500,694875.0,0.40929927963326784,643.4500122070312,1,1,0,1
23451,-9024,-5910367.1616,-0.2778752886836028,663.25,1,0,0,0
32475,9024,2367717.12,0.38480235384418576,663.25,1,0,0,0
304084,-10000,-6050044.0,-0.031838616421084806,607.0700073242188,0,0,0,1
77524,-5000,-3025022.0,-0.06058843487955019,607.0700073242188,0,0,0,1
100701,-664,-400126.4,-0.006550584521284467,602.5999755859375,0,0,0,1
314084,-10000,-6015590.0,-0.030856197775885264,602.1300048828125,1,0,0,1
82524,-5000,-3007795.0,-0.0571271879712993,602.1300048828125,1,0,0,1
1534,-3432,-2067470.0904,-0.6910994764397905,598.8400268554688,1,0,0,1
4966,3432,352191.84,2.23728813559322,598.8400268554688,1,0,0,1
1534,-1568,-945531.5968,-0.5054803352675693,599.77001953125,0,1,0,1
3102,1568,160908.16,1.0221642764015646,599.77001953125,0,1,0,1
152024,-7000,-4200216.3,-0.044018512928866084,603.9000244140625,0,1,0,1
95423,-5000,-3000154.5,-0.04978939087659202,603.9000244140625,0,1,0,1
65,-5000,-2988971.0,-0.9871668311944719,596.9299926757812,0,1,0,1
5065,5000,513100.0,76.92307692307692,596.9299926757812,0,1,0,1
566,-5000,-3080234.0,-0.8983111749910169,612.5,0,0,0,0
5566,5000,733400.0,8.8339222614841,612.5,0,0,0,0
5796,-19784,-12102315.9616,-0.7734167318217358,612.5,0,0,0,0
25580,19784,1832987.6,3.4133885438233262,612.5,0,0,0,0
18304,-26346,-16211647.525199998,-0.5900559910414334,612.5,0,0,0,0
44650,26346,2440956.9000000004,1.4393575174825175,612.5,0,0,0,0
23430,-831,-506910.0,-0.0342525040187956,609.0399780273438,1,0,0,0
24261,831,218037.78,0.0354673495518566,609.0399780273438,1,0,0,0
23430,-5486,-3351917.4728,-0.18972195324387883,607.3800048828125,0,0,0,0
28916,5486,1439416.68,0.23414425949637216,607.3800048828125,0,0,0,0
23430,-12249,-7355141.1063,-0.34331119145715966,601.2999877929688,0,1,1,0
35679,7574,1944170.06,0.2694894146948941,601.2999877929688,0,1,1,0
28105,4675,1198389.4999999998,0.19953051643192488,601.2999877929688,0,1,1,0
1039,-5000,-3002276.0,-0.8279516476237788,601.2999877929688,0,1,1,0
6039,5000,513100.0,4.8123195380173245,601.2999877929688,0,1,1,0
1606,-2500,-1450514.25,-0.6088650754992694,581.8800048828125,0,1,1,1
4106,2500,451150.0,1.5566625155666252,581.8800048828125,0,1,1,1
159024,-22053,-11781583.693500001,-0.12178796865421893,537.5399780273438,0,1,1,1
324084,-28079,-15000910.920500001,-0.07973296456470441,537.5399780273438,0,1,1,1
87524,-9360,-5000481.72,-0.09661037942281492,537.5399780273438,0,1,1,1
1952,272,150505.76,0.1619047619047619,553.3300170898438,0,0,0,1
1010,272,150505.76,0.3685636856368564,553.3300170898438,0,0,0,1
1708,272,150505.76,0.1894150417827298,553.3300170898438,0,0,0,1
1680,-472,-265186.12,-0.21933085501858737,559.8300170898438,0,0,0,0
96884,-500,-281235.0,-0.005134313644951943,562.469970703125,0,0,0,0
558,-3125,-1764796.5625000002,-0.8484930762964974,562.469970703125,0,0,0,0
3683,-3125,-315281.25,-0.45901880141010576,562.469970703125,0,0,0,0
352163,-22500,-12607949.25,-0.060053968499691725,561.219970703125,1,0,0,0
97384,-5000,-2801766.5,-0.04883575558681044,561.219970703125,1,0,0,0
4506,-4892,-2742066.286,-0.5205362843158119,561.219970703125,1,0,0,0
9398,2355,218190.75,0.3343745562970325,561.219970703125,1,0,0,0
7043,2537,206866.98,0.5630270750110963,561.219970703125,1,0,0,0
374663,-22500,-12550794.75,-0.05665180291215446,559.8800048828125,1,0,0,0
102384,-5000,-2780000.0,-0.0465618714147359,559.8800048828125,1,0,0,0
181077,-12250,-6811573.3,-0.06336414468749839,559.8800048828125,1,0,0,0
100423,-5000,-2781588.0,-0.047427980611441524,559.8800048828125,1,0,0,0
5455,-15615,-8660091.492,-0.7411010915994305,559.8800048828125,1,0,0,0
21070,2945,619127.35,0.16248275862068964,559.8800048828125,1,0,0,0
18125,2945,431972.60000000003,0.19400527009222662,559.8800048828125,1,0,0,0
15180,9725,966276.0,1.782768102658112,559.8800048828125,1,0,0,0
565,-5000,-2765914.5,-0.8984725965858041,559.8800048828125,1,0,0,0
5565,5000,513100.0,8.849557522123893,559.8800048828125,1,0,0,0
23405,-5974,-3287643.3422,-0.20334252357125837,552.8800048828125,1,1,0,0
29379,5974,1150891.1,0.2552446058534501,552.8800048828125,1,1,0,0
1530,-5000,-2643328.5,-0.7656967840735069,530.52001953125,1,1,1,1
6530,5000,441650.0,3.2679738562091503,530.52001953125,1,1,1,1
23405,-5820,-3060306.7380000004,-0.19914456800684346,530.52001953125,1,1,1,1
29225,5820,769927.7999999999,0.24866481521042513,530.52001953125,1,1,1,1
23405,-1200,-630123.48,-0.04877057508636456,521.989990234375,1,1,1,1
24605,1200,158748.0,0.05127109591967528,521.989990234375,1,1,1,1
1027,-5000,-2501325.0,-0.8296001327360213,506.739990234375,1,1,1,1
6027,5000,441650.0,4.868549172346641,506.739990234375,1,1,1,1
5762,-11140,-5430582.9,-0.659093598390723,496.9800109863281,1,1,1,1
16902,11140,908355.6000000001,1.93335647344672,496.9800109863281,1,1,1,1
23398,-4905,-2393885.25,-0.1733031834081193,488.8599853515625,1,1,1,1
28303,4905,454448.25,0.20963330199162322,488.8599853515625,1,1,1,1
18277,-24014,-11771446.673999999,-0.5678276701898749,490.8399963378906,0,1,1,1
42291,24014,1958101.56,1.313891776549762,490.8399963378906,0,1,1,1
1436,-350,-157500.0,-0.1959686450167973,453.9700012207031,1,0,1,1
107384,813,367345.92,0.007628717005564366,451.8399963378906,0,0,0,1
18264,719,324872.95999999996,0.04098033627814192,451.8399963378906,0,0,0,1
106571,-152,-66354.08,-0.001424247819120527,436.5400085449219,1,1,1,1
17545,-142,-61988.68,-0.00802849550517329,436.5400085449219,1,1,1,1
36686,-340,-10873.2,-0.009182736455463728,31.979999542236328,0,1,0,0
289597,20000,515200.00000000006,0.0741848017596635,25.610000610351562,1,0,1,0
73627271,-3500000,-89950000.0,-0.04537953897007454,25.350000381469727,0,0,0,1
77127271,-3500000,-89600000.0,-0.04340962997494979,25.309999465942383,1,1,0,1
80627271,-5400000,-147312000.0,-0.06277079276407595,27.3799991607666,0,0,0,0
86027271,-2600000,-69888000.0,-0.029336342760683674,26.6200008392334,1,0,0,0
45132,-2427,-867361.26,-0.05103135053302214,357.3800048828125,1,0,1,0
3772,-3000,-1035089.9999999999,-0.44300059066745423,344.92999267578125,1,1,1,1
8984,-2363,-654952.7100000001,-0.2082488763549837,279.79998779296875,0,1,1,1
10402,-1817,-125164.04500000001,-0.14870283983959406,68.98999786376953,1,0,0,1
14879,-437,-36550.68,-0.028532253852180726,83.63999938964844,0,0,0,0
133044,-6297,-526681.08,-0.04519129330204319,83.63999938964844,0,0,0,0
132751,-6058,-506691.12,-0.04364270328292834,83.63999938964844,0,0,0,0
143518,-81062,-6540446.939,-0.36094932763380533,80.73999786376953,1,1,1,1
327744,-21257,-1726706.11,-0.06090813493371079,81.2300033569336,0,1,1,1
224580,-58113,-4720518.99,-0.20556929248336533,81.2300033569336,0,1,1,1
108216,-841,-64471.06,-0.007711563677709822,76.66000366210938,1,0,0,1
114444,-1050,-80493.0,-0.009091381370460803,76.66000366210938,1,0,0,1
3694,1127,109319.0,0.43903389170237633,95.27999877929688,1,1,1,0
3720,1150,109320.955,0.4474708171206226,95.27999877929688,1,1,1,0
0,-19734,-1799608.5821999998,-1.0,91.04000091552734,0,1,1,1
19734,-109418,-9935887.5006,-0.8472032953419227,91.04000091552734,0,1,1,1
129152,-45848,-4115596.1528,-0.2619885714285714,91.04000091552734,0,1,1,1
1841002,-156635,-14101676.7515,-0.07841014158227946,91.04000091552734,0,1,1,1
1997637,156635,4655192.2,0.08508138502837043,91.04000091552734,0,1,1,1
1841002,-135741,-12217477.297799999,-0.06866901767199884,89.94000244140625,1,1,1,1
1976743,135741,4034222.52,0.07373213065493682,89.94000244140625,1,1,1,1
1841002,-107624,-9686708.8824,-0.05523071128066648,89.41999816894531,1,0,1,1
1948626,107624,3198585.28,0.058459469354188644,89.41999816894531,1,0,1,1
3861,1286,109464.32,0.4994174757281553,86.16999816894531,1,1,1,1
153784,-12395,-1112327.3,-0.07458824520547121,90.05000305175781,0,1,0,0
297410,-21692,-1946640.0799999998,-0.06797826400335943,90.05000305175781,0,1,0,0
2458979,-24790,-2224654.6,-0.0099807993416457,90.05000305175781,0,1,0,0
1841002,-10560,-947654.3999999999,-0.005703292679370175,90.05000305175781,0,1,0,0
51724,-35000,-3075800.0,-0.40357917070245836,89.73999786376953,1,1,0,0
86724,15000,630300.0,0.20913501756734149,89.73999786376953,1,1,0,0
71724,20000,675600.0,0.3866676977805274,89.73999786376953,1,1,0,0
78162,-37500,-3001361.25,-0.32422057374072727,81.81999969482422,1,1,1,1
115662,37500,992625.0,0.47977277961157594,81.81999969482422,1,1,1,1
0,-150000,-11730854.999999998,-1.0,78.0999984741211,0,1,1,1
0,-125000,-9548087.5,-1.0,76.2300033569336,1,1,1,1
1138732353,-1125000,-88551225.0,-0.000986965603230179,78.88999938964844,1,0,1,0
1139857353,1125000,46046250.0,0.0009879406666862306,78.88999938964844,1,0,1,0
1138732353,-884092,-69119285.06120001,-0.0007757803108922318,78.13999938964844,1,1,1,1
1139616445,-240908,-18668683.643999998,-0.00021134925292708973,78.13999938964844,1,1,1,1
1139857353,1125000,46046250.0,0.0009879406666862306,78.13999938964844,1,1,1,1
1138732353,-237371,-18485361.5734,-0.00020840852482572223,76.75,1,1,1,1
1138969724,-1162629,-89773444.60110001,-0.001019731610054574,76.75,1,1,1,1
1140132353,1400000,45402000.0,0.0012294372740984203,76.75,1,1,1,1
1138864812,-1267541,-98529637.79890001,-0.0011117489970920947,77.69000244140625,0,1,1,1
1140132353,1400000,45402000.0,0.0012294372740984203,77.69000244140625,0,1,1,1
1138732353,-1081289,-86733758.9437,-0.0009486542011400141,80.1500015258789,0,0,0,0
1139813642,-318711,-25309350.447600003,-0.0002795385984455087,80.1500015258789,0,0,0,0
1140132353,1400000,45402000.0,0.0012294372740984203,80.1500015258789,0,0,0,0
1138732353,-999869,-80148999.1055,-0.0008772841380630897,80.4000015258789,0,0,0,0
1139732222,-400131,-31737110.5008,-0.0003509513601181003,80.4000015258789,0,0,0,0
1140132353,1400000,45402000.0,0.0012294372740984203,80.4000015258789,0,0,0,0
1138732353,-555421,-44291658.8503,-0.0004875159838237674,79.73999786376953,1,0,0,0
1139287774,-844579,-66818023.006000005,-0.0007407727688611605,79.73999786376953,1,0,0,0
1140132353,1400000,45402000.0,0.0012294372740984203,79.73999786376953,1,0,0,0
2378623,-700000,-52150280.0,-0.2273743813386699,74.5,1,1,1,1
3078623,700000,22701000.0,0.29428791363742807,74.5,1,1,1,1
1118592,-1150000,-76261445.0,-0.506922355364032,66.31999969482422,1,1,1,1
2268592,1150000,37294500.0,1.0280781553953542,66.31999969482422,1,1,1,1
1118592,-1100000,-73129430.0,-0.49580995514272114,66.26000213623047,1,1,1,1
2218592,1100000,35673000.0,0.9833791051607735,66.26000213623047,1,1,1,1
1118592,-2667000,-177989179.2,-0.7045133231473439,66.73999786376953,0,1,1,1
3785592,1083500,44347655.0,0.4009856067076917,66.73999786376953,0,1,1,1
2702092,1583500,51352905.0,1.415618920929168,66.73999786376953,0,1,1,1
1118592,-1013000,-67286499.0,-0.4752316578407125,66.22000122070312,1,1,1,1
2131592,506500,20731045.0,0.3116746621114374,66.22000122070312,1,1,1,1
1625092,506500,16425795.0,0.4528013788763016,66.22000122070312,1,1,1,1
0,-2000,-135899.0,-1.0,66.8499984741211,0,1,1,1
2000,-98000,-6563187.4,-0.98,66.8499984741211,0,1,1,1
8450,2530,172040.0,0.42736486486486486,66.8499984741211,0,1,1,1
1118592,-11978,-813209.1782000001,-0.010594655793095518,66.8499984741211,0,1,1,1
1130570,-1308022,-87672136.583,-0.5363841101750518,66.8499984741211,0,1,1,1
2438592,660000,27013800.0,0.3710800453392346,66.8499984741211,0,1,1,1
1778592,660000,21403800.0,0.5900274630964641,66.8499984741211,0,1,1,1
0,-400000,-28011120.0,-1.0,69.97000122070312,1,0,0,1
0,-2220,-194121.90600000002,-1.0,87.93000030517578,1,1,1,1
7253,-1597,-140223.94619999998,-0.18045197740112995,87.93000030517578,1,1,1,1
8850,-1637,-143728.6,-0.15609802612758653,87.93000030517578,1,1,1,1
10487,3234,143783.64,0.44588446160209566,87.93000030517578,1,1,1,1
11206,-3674,-292968.434,-0.24690860215053764,79.87000274658203,0,1,1,1
14880,-5765,-459701.1,-0.2792443690966336,79.87000274658203,0,1,1,1
20645,7725,459869.25,0.5979102167182663,79.87000274658203,0,1,1,1
12920,-2159,-172158.66,-0.14317925591882752,79.87000274658203,0,1,1,1
